target_url,status,final_url
http://ijs.sgmjournals.org/content/58/7/1746.full,200,https://www.sgmjournals.org/ijs/content/58/7/1746.full
http://ijs.sgmjournals.org/content/56/11/2715.long,200,https://www.sgmjournals.org/ijs/content/56/11/2715.long
http://vir.sgmjournals.org/cgi/content/full/84/5/1133,200,https://www.sgmjournals.org/vir/cgi/content/full/84/5/1133
http://vir.sgmjournals.org/cgi/content/full/89/10/2359,200,https://www.sgmjournals.org/vir/cgi/content/full/89/10/2359
http://jmm.sgmjournals.org/content/55/10/1367.short,0,
http://vir.sgmjournals.org/cgi/content/abstract/89/8/1970,200,https://www.sgmjournals.org/vir/cgi/content/abstract/89/8/1970
http://vir.sgmjournals.org/cgi/content/full/82/10/2385,200,https://www.sgmjournals.org/vir/cgi/content/full/82/10/2385
http://ijs.sgmjournals.org/cgi/reprint/24/2/301.pdf,200,https://www.sgmjournals.org/ijs/cgi/reprint/24/2/301.pdf
http://vir.sgmjournals.org/contents-by-date.1999.shtml,200,https://www.sgmjournals.org/vir/contents-by-date.1999.shtml
http://mic.sgmjournals.org/contents-by-date.1999.shtml,200,https://www.sgmjournals.org/mic/contents-by-date.1999.shtml
http://mic.sgmjournals.org/content/156/8/2283.short,200,https://www.sgmjournals.org/mic/content/156/8/2283.short
http://ijs.sgmjournals.org/content/44/4/846.full.pdf+html,200,https://www.sgmjournals.org/ijs/content/44/4/846.full.pdf+html
http://vir.sgmjournals.org/cgi/content/abstract/81/1/75,200,https://www.sgmjournals.org/vir/cgi/content/abstract/81/1/75
http://mic.sgmjournals.org/content/early/2012/01/31/mic.0.053959-0.abstract,200,https://www.sgmjournals.org/mic/content/early/2012/01/31/mic.0.053959-0.abstract
http://ijs.sgmjournals.org/content/52/3/1043.full.pdf+html,200,https://www.sgmjournals.org/ijs/content/52/3/1043.full.pdf+html
http://ijs.sgmjournals.org/misc/edboard.shtml,200,https://www.sgmjournals.org/ijs/misc/edboard.shtml
http://mic.sgmjournals.org/content/149/9/2661.long,200,https://www.sgmjournals.org/mic/content/149/9/2661.long
http://mic.sgmjournals.org/content/155/4/1192.abstract,200,https://www.sgmjournals.org/mic/content/155/4/1192.abstract
http://jmm.sgmjournals.org/content/journal/jmm/10.1099/00222615-2-1-9?crawler=true&mimetype=application/pdf,0,
http://mic.sgmjournals.org/cgi/reprint/145/9/2587.pdf,200,https://www.sgmjournals.org/mic/cgi/reprint/145/9/2587.pdf
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1986&volume=36&firstpage=&doi=&author1=+Schleifer++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1986&volume=36&firstpage=&doi=&author1=+Schleifer++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1987&volume=37&firstpage=&doi=&author1=+Le+Minor+and+Popoff+&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1987&volume=37&firstpage=&doi=&author1=+Le+Minor+and+Popoff+&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://jmm.sgmjournals.org/content/61/Pt_4/514.short?rss=1.,0,
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1984&volume=34&firstpage=&doi=&author1=+Schleifer+and+Kilpper-B%C3%A4lz+&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1984&volume=34&firstpage=&doi=&author1=+Schleifer+and+Kilpper-B%C3%A4lz+&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1987&volume=37&firstpage=&doi=&author1=+Tamura++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1987&volume=37&firstpage=&doi=&author1=+Tamura++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1987&volume=37&firstpage=&doi=&author1=+Hajek++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1987&volume=37&firstpage=&doi=&author1=+Hajek++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1989&volume=39&firstpage=&doi=&author1=+Reeves++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1989&volume=39&firstpage=&doi=&author1=+Reeves++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
https://jmm.sgmjournals.org/cgi/content/abstract/3/2/352-b,0,
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1985&volume=35&firstpage=&doi=&author1=De+La+Fuente++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1985&volume=35&firstpage=&doi=&author1=De+La+Fuente++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1990&volume=40&firstpage=&doi=&author1=+Thorel++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1990&volume=40&firstpage=&doi=&author1=+Thorel++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=2004&volume=54&firstpage=&doi=&author1=Chen+and+Dong+&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=2004&volume=54&firstpage=&doi=&author1=Chen+and+Dong+&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1996&volume=46&firstpage=&doi=&author1=+Nakamura+&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1996&volume=46&firstpage=&doi=&author1=+Nakamura+&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=2003&volume=53&firstpage=&doi=&author1=+Aranaz++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=2003&volume=53&firstpage=&doi=&author1=+Aranaz++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1997&volume=47&firstpage=&doi=&author1=+Pascual+Ramos++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1997&volume=47&firstpage=&doi=&author1=+Pascual+Ramos++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/search?submit=yes&submit=Submit&pubdate_year=1984&volume=34&firstpage=&doi=&author1=Seeliger++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance,200,https://www.sgmjournals.org/ijs/search?submit=yes&submit=Submit&pubdate_year=1984&volume=34&firstpage=&doi=&author1=Seeliger++&author2=&title=&andorexacttitle=and&titleabstract=&andorexacttitleabs=and&fulltext=&andorexactfulltext=and&fmonth=&fyear=&tmonth=&tyear=&format=standard&hits=10&sortspec=relevance
http://ijs.sgmjournals.org/content/65/Pt_1/251.abstract,200,https://www.sgmjournals.org/ijs/content/65/Pt_1/251.abstract
http://ijs.sgmjournals.org/content/journal/ijsem/10.1099/00207713-52-2-297?crawler=true&mimetype=application/pdf,200,https://www.sgmjournals.org/ijs/content/journal/ijsem/10.1099/00207713-52-2-297?crawler=true&mimetype=application/pdf
http://mic.sgmjournals.org/content/158/Pt_5/1294.long,200,https://www.sgmjournals.org/mic/content/158/Pt_5/1294.long
http://jmm.sgmjournals.org/content/59/11/1267.long,0,
http://jmm.sgmjournals.org/misc/ifora.shtml,0,
http://ijs.sgmjournals.org/cgi/reprint/52/1/7,200,https://www.sgmjournals.org/ijs/cgi/reprint/52/1/7
http://mic.sgmjournals.org/content/early/2012/01/31/mic.0.053959-0.full.pdf+html,200,https://www.sgmjournals.org/mic/content/early/2012/01/31/mic.0.053959-0.full.pdf+html
http://vir.sgmjournals.org/content/92/4/789.long,200,https://www.sgmjournals.org/vir/content/92/4/789.long
http://mic.sgmjournals.org/cgi/content/abstract/156/1/30,200,https://www.sgmjournals.org/mic/cgi/content/abstract/156/1/30
http://mic.sgmjournals.org/content/journal/micro/10.1099/mic.0.053959-0,200,https://www.sgmjournals.org/mic/content/journal/micro/10.1099/mic.0.053959-0
http://vir.sgmjournals.org/content/95/Pt_1/38.abstract,200,https://www.sgmjournals.org/vir/content/95/Pt_1/38.abstract
http://jmm.sgmjournals.org/cgi/content/abstract/20/3/393,0,
http://mic.sgmjournals.org/cgi/reprint/152/8/2491,200,https://www.sgmjournals.org/mic/cgi/reprint/152/8/2491
http://mic.sgmjournals.org/cgi/content/full/151/8/2563?view=long&pmid=16079335,200,https://www.sgmjournals.org/mic/cgi/content/full/151/8/2563?view=long&pmid=16079335
http://mic.sgmjournals.org/cgi/content/full/152/8/2491?view=long&pmid=16849811,200,https://www.sgmjournals.org/mic/cgi/content/full/152/8/2491?view=long&pmid=16849811
http://vir.sgmjournals.org/content/36/1/59.long,200,https://www.sgmjournals.org/vir/content/36/1/59.long
http://vir.sgmjournals.org/cgi/content/abstract/75/9/2183,200,https://www.sgmjournals.org/vir/cgi/content/abstract/75/9/2183
http://jmm.sgmjournals.org/content/33/3/135.long,0,
http://mic.sgmjournals.org/cgi/reprint/151/8/2563,200,https://www.sgmjournals.org/mic/cgi/reprint/151/8/2563
http://mic.sgmjournals.org/content/journal/micro/10.1099/mic.0.068049-0,200,https://www.sgmjournals.org/mic/content/journal/micro/10.1099/mic.0.068049-0
http://mic.sgmjournals.org/content/152/4/1155.long,200,https://www.sgmjournals.org/mic/content/152/4/1155.long
http://ijs.sgmjournals.org/cgi/reprint/2/1/2,200,https://www.sgmjournals.org/ijs/cgi/reprint/2/1/2
http://mic.sgmjournals.org/cgi/content/abstract/156/10/3031,200,https://www.sgmjournals.org/mic/cgi/content/abstract/156/10/3031
http://vir.sgmjournals.org/content/89/1/327.long,200,https://www.sgmjournals.org/vir/content/89/1/327.long
http://vir.sgmjournals.org/content/88/4/1347.short,200,https://www.sgmjournals.org/vir/content/88/4/1347.short
http://jmm.sgmjournals.org/content/59/6/702.abstract?keytype2=tf_ipsecsha,0,
http://ijsb.sgmjournals.org/content/52/2/297.full.pdf,0,
http://mic.sgmjournals.org/cgi/content/full/146/1/119?view=full&pmid=10658658,200,https://www.sgmjournals.org/mic/cgi/content/full/146/1/119?view=full&pmid=10658658
http://jmm.sgmjournals.org/cgi/content/full/54/4/361,0,
http://ijs.sgmjournals.org/cgi/reprint/52/6/2075,200,https://www.sgmjournals.org/ijs/cgi/reprint/52/6/2075
http://ijs.sgmjournals.org/cgi/reprint/56/6/1449.pdf,200,https://www.sgmjournals.org/ijs/cgi/reprint/56/6/1449.pdf
http://ijs.sgmjournals.org/cgi/reprint/51/6/2145,200,https://www.sgmjournals.org/ijs/cgi/reprint/51/6/2145
http://jmm.sgmjournals.org/cgi/reprint/51/11/915,0,
http://jmm.sgmjournals.org/cgi/content/full/59/10/1163,0,
http://ijs.sgmjournals.org/cgi/reprint/50/3/1253.pdf,200,https://www.sgmjournals.org/ijs/cgi/reprint/50/3/1253.pdf
http://vir.sgmjournals.org/content/94/Pt_7/1658.long,200,https://www.sgmjournals.org/vir/content/94/Pt_7/1658.long
http://vir.sgmjournals.org/content/68/8/2053.long,200,https://www.sgmjournals.org/vir/content/68/8/2053.long
http://vir.sgmjournals.org/content/90/1/1.long,200,https://www.sgmjournals.org/vir/content/90/1/1.long
http://vir.sgmjournals.org/cgi/reprint/80/4/961,200,https://www.sgmjournals.org/vir/cgi/reprint/80/4/961
http://jmm.sgmjournals.org/content/61/Pt_11/1504.full.pdf+html,0,
http://ijs.sgmjournals.org/cgi/reprint/45/1/195.pdf,200,https://www.sgmjournals.org/ijs/cgi/reprint/45/1/195.pdf
http://mic.sgmjournals.org/cgi/reprint/136/6/1161?view=long&pmid=1696613,200,https://www.sgmjournals.org/mic/cgi/reprint/136/6/1161?view=long&pmid=1696613
http://vir.sgmjournals.org/cgi/content/full/81/1/37,200,https://www.sgmjournals.org/vir/cgi/content/full/81/1/37
http://jgv.sgmjournals.org/content/journal/jgv/10.1099/vir.0.038802-0?crawler=true&mimetype=application/pdf,200,https://www.sgmjournals.org/vir/content/journal/jgv/10.1099/vir.0.038802-0?crawler=true&mimetype=application/pdf
http://ijs.sgmjournals.org/cgi/content/abstract/50/3/1253,200,https://www.sgmjournals.org/ijs/cgi/content/abstract/50/3/1253
http://mic.sgmjournals.org/content/152/2/285.full,200,https://www.sgmjournals.org/mic/content/152/2/285.full
http://vir.sgmjournals.org/cgi/content/full/80/11/2951,200,https://www.sgmjournals.org/vir/cgi/content/full/80/11/2951
http://jmm.sgmjournals.org/content/39/4/246.full.pdf+html,0,
http://vir.sgmjournals.org/content/90/4/954.long,200,https://www.sgmjournals.org/vir/content/90/4/954.long
http://ijs.sgmjournals.org/cgi/doi/10.1099/00207713-51-3-773,200,https://www.sgmjournals.org/ijs/cgi/doi/10.1099/00207713-51-3-773
http://vir.sgmjournals.org/cgi/reprint/77/1/83,200,https://www.sgmjournals.org/vir/cgi/reprint/77/1/83
https://mic.sgmjournals.org/content/148/4/923.long,200,https://www.sgmjournals.org/mic/content/148/4/923.long
http://vir.sgmjournals.org/content/85/6/1451.long,200,https://www.sgmjournals.org/vir/content/85/6/1451.long
http://jmm.sgmjournals.org/cgi/content/abstract/jmm.0.027748-0v1,0,
http://vir.sgmjournals.org/cgi/content/full/86/11/3119,200,https://www.sgmjournals.org/vir/cgi/content/full/86/11/3119
http://vir.sgmjournals.org/cgi/content/abstract/28/1/29,200,https://www.sgmjournals.org/vir/cgi/content/abstract/28/1/29
http://mic.sgmjournals.org/content/159/Pt_7/1221.full,200,https://www.sgmjournals.org/mic/content/159/Pt_7/1221.full
http://vir.sgmjournals.org/cgi/pmidlookup?view=long&pmid=19889929,200,https://www.sgmjournals.org/vir/cgi/pmidlookup?view=long&pmid=19889929
http://mic.sgmjournals.org/cgi/content/full/152/3/585?view=long&pmid=16514139,200,https://www.sgmjournals.org/mic/cgi/content/full/152/3/585?view=long&pmid=16514139
http://mic.sgmjournals.org/cgi/content/abstract/155/1/165,200,https://www.sgmjournals.org/mic/cgi/content/abstract/155/1/165
http://vir.sgmjournals.org/cgi/content/abstract/31/3/441,200,https://www.sgmjournals.org/vir/cgi/content/abstract/31/3/441
http://ijs.sgmjournals.org/cgi/doi/10.1099/ijs.0.64255-0,200,https://www.sgmjournals.org/ijs/cgi/doi/10.1099/ijs.0.64255-0
http://jmm.sgmjournals.org/content/51/11/1001.short,0,
http://vir.sgmjournals.org/cgi/content/abstract/72/3/595,200,https://www.sgmjournals.org/vir/cgi/content/abstract/72/3/595
http://mic.sgmjournals.org/cgi/content/abstract/156/2/400,200,https://www.sgmjournals.org/mic/cgi/content/abstract/156/2/400
http://vir.sgmjournals.org/content/83/1/53.long,200,https://www.sgmjournals.org/vir/content/83/1/53.long
http://jmm.sgmjournals.org/cgi/content/full/53/12/1255,0,
http://ijs.sgmjournals.org/contents-by-date.0.shtml,200,https://www.sgmjournals.org/ijs/contents-by-date.0.shtml
http://vir.sgmjournals.org/cgi/content/full/82/11/2805,200,https://www.sgmjournals.org/vir/cgi/content/full/82/11/2805
http://jmm.sgmjournals.org/content/46/11/903.full.pdf?origin=publication_detail,0,
http://mic.sgmjournals.org/cgi/content/abstract/152/12/3651,200,https://www.sgmjournals.org/mic/cgi/content/abstract/152/12/3651
http://vir.sgmjournals.org/cgi/content/abstract/83/3/695,200,https://www.sgmjournals.org/vir/cgi/content/abstract/83/3/695
http://ijs.sgmjournals.org/content/7/3/143.full.pdf,200,https://www.sgmjournals.org/ijs/content/7/3/143.full.pdf
http://ijs.sgmjournals.org/content/50/4/1649.full.pdf,200,https://www.sgmjournals.org/ijs/content/50/4/1649.full.pdf
http://jmm.sgmjournals.org/cgi/content/full/57/5/617,0,
http://mic.sgmjournals.org/content/160/Pt_2/362.abstract,200,https://www.sgmjournals.org/mic/content/160/Pt_2/362.abstract
http://mic.sgmjournals.org/content/140/3/493.full.pdf,200,https://www.sgmjournals.org/mic/content/140/3/493.full.pdf
http://jmm.sgmjournals.org/content/early/2014/08/14/jmm.0.081844-0.abstract,0,
http://jmm.sgmjournals.org/content/2/1/17.abstract,0,
http://ijs.sgmjournals.org/cgi/doi/10.1099/ijs.0.02682-0,200,https://www.sgmjournals.org/ijs/cgi/doi/10.1099/ijs.0.02682-0
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=16403873,200,https://www.sgmjournals.org/ijs/cgi/pmidlookup?view=long&pmid=16403873
http://mic.sgmjournals.org/cgi/reprint/144/5/1189?view=long&pmid=9611793,200,https://www.sgmjournals.org/mic/cgi/reprint/144/5/1189?view=long&pmid=9611793
http://ijs.sgmjournals.org/content/49/2/469,200,https://www.sgmjournals.org/ijs/content/49/2/469
http://vir.sgmjournals.org/content/81/8/1927.long,200,https://www.sgmjournals.org/vir/content/81/8/1927.long
http://ijs.sgmjournals.org/content/38/3/321.full.pdf,200,https://www.sgmjournals.org/ijs/content/38/3/321.full.pdf
http://mic.sgmjournals.org/content/160/Pt_11/2464.long,200,https://www.sgmjournals.org/mic/content/160/Pt_11/2464.long
http://mic.sgmjournals.org/cgi/reprint/18/1/269.pdf,200,https://www.sgmjournals.org/mic/cgi/reprint/18/1/269.pdf
http://ijs.sgmjournals.org/cgi/reprint/50/6/1965,200,https://www.sgmjournals.org/ijs/cgi/reprint/50/6/1965
http://mic.sgmjournals.org/cgi/content/abstract/156/5/1372,200,https://www.sgmjournals.org/mic/cgi/content/abstract/156/5/1372
http://vir.sgmjournals.org/cgi/pmidlookup?view=long&pmid=10644846,200,https://www.sgmjournals.org/vir/cgi/pmidlookup?view=long&pmid=10644846
http://jgv.sgmjournals.org/cgi/reprint/82/1/1,200,https://www.sgmjournals.org/vir/cgi/reprint/82/1/1
http://jmm.sgmjournals.org/content/early/2013/03/08/jmm.0.046300-0.abstract,0,
http://jmm.sgmjournals.org/search?author1=M.+V.+Padma&sortspec=date&submit=Submit,0,
http://jmm.sgmjournals.org/search?author1=Ashutosh+Biswas&sortspec=date&submit=Submit,0,
http://mic.sgmjournals.org/content/147/3/745.short,200,https://www.sgmjournals.org/mic/content/147/3/745.short
http://mic.sgmjournals.org/content/155/4/1310.abstract,200,https://www.sgmjournals.org/mic/content/155/4/1310.abstract
http://ijsb.sgmjournals.org/cgi/reprint/52/2/485.pdf,0,
http://vir.sgmjournals.org/content/90/3/634.full.pdf+html,200,https://www.sgmjournals.org/vir/content/90/3/634.full.pdf+html
http://ijsb.sgmjournals.org/content/early/2013/11/15/ijs.0.057349-0,0,
http://ijsb.sgmjournals.org/cgi/content/abstract/60/4/919,0,
http://ijs.sgmjournals.org/cgi/reprint/54/6/2049.pdf,200,https://www.sgmjournals.org/ijs/cgi/reprint/54/6/2049.pdf
http://ijsb.sgmjournals.org/content/63/Pt_10/3687.abstract,0,
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=2275850,200,https://www.sgmjournals.org/ijs/cgi/pmidlookup?view=long&pmid=2275850
http://mic.sgmjournals.org/content/journal/micro/10.1099/00221287-144-8-2063,200,https://www.sgmjournals.org/mic/content/journal/micro/10.1099/00221287-144-8-2063
http://ijs.sgmjournals.org/content/61/6/1436.abstract,200,https://www.sgmjournals.org/ijs/content/61/6/1436.abstract
http://mic.sgmjournals.org/cgi/content/full/148/4/1129?view=long&pmid=11932457,200,https://www.sgmjournals.org/mic/cgi/content/full/148/4/1129?view=long&pmid=11932457
http://ijs.sgmjournals.org/cgi/reprint/35/3/408.pdf,200,https://www.sgmjournals.org/ijs/cgi/reprint/35/3/408.pdf
http://ijs.sgmjournals.org/content/65/Pt_1/242.full,200,https://www.sgmjournals.org/ijs/content/65/Pt_1/242.full
http://jgv.sgmjournals.org/content/88/12/3428.full,200,https://www.sgmjournals.org/vir/content/88/12/3428.full
http://ijs.sgmjournals.org/content/61/9/2205.abstract,200,https://www.sgmjournals.org/ijs/content/61/9/2205.abstract
http://jmm.sgmjournals.org/search?author1=Dipankar+M.+Bhowmik&sortspec=date&submit=Submit,0,
http://jmm.sgmjournals.org/content/58/1/151.long,0,
http://ijs.sgmjournals.org/cgi/content/abstract/60/4/796,200,https://www.sgmjournals.org/ijs/cgi/content/abstract/60/4/796
http://jmmcr.sgmjournals.org/content/1/3/e001008.abstract,0,
http://vir.sgmjournals.org/content/85/2/483,200,https://www.sgmjournals.org/vir/content/85/2/483
http://jmm.sgmjournals.org/search?author1=Immaculata+Xess&sortspec=date&submit=Submit,0,
http://mic.sgmjournals.org/cgi/content/full/153/10/3303?view=long&pmid=17906130,200,https://www.sgmjournals.org/mic/cgi/content/full/153/10/3303?view=long&pmid=17906130
http://ijs.sgmjournals.org/cgi/content/abstract/51/5/1809,200,https://www.sgmjournals.org/ijs/cgi/content/abstract/51/5/1809
http://ijs.sgmjournals.org/cgi/content/abstract/60/3/574,200,https://www.sgmjournals.org/ijs/cgi/content/abstract/60/3/574
http://vir.sgmjournals.org/content/95/Pt_9/2038,200,https://www.sgmjournals.org/vir/content/95/Pt_9/2038
https://jmm.sgmjournals.org/content/early/2012/08/28/jmm.0.048090-0,0,
http://ijsb.sgmjournals.org/cgi/content/abstract/55/1/433,0,
http://jmm.sgmjournals.org/content/60/4/408.full,0,
http://jmm.sgmjournals.org/search?author1=Dolan+Champa+Saha&sortspec=date&submit=Submit,0,
http://jmm.sgmjournals.org/content/63/Pt_4/528.long,0,
http://ijs.sgmjournals.org/cgi/content/abstract/27/4/355,200,https://www.sgmjournals.org/ijs/cgi/content/abstract/27/4/355
http://vir.sgmjournals.org/content/87/1/11.short,200,https://www.sgmjournals.org/vir/content/87/1/11.short
http://ijsb.sgmjournals.org/cgi/reprint/52/2/297.pdf,0,
http://ijs.sgmjournals.org/cgi/content/abstract/59/6/1504,200,https://www.sgmjournals.org/ijs/cgi/content/abstract/59/6/1504
http://jmm.sgmjournals.org/cgi/content/abstract/53/11/1137,0,
http://ijsb.sgmjournals.org/cgi/content/abstract/ijs.0.028753-0v1,0,
http://ijs.sgmjournals.org/content/53/3/631.full,200,https://www.sgmjournals.org/ijs/content/53/3/631.full
http://jmm.sgmjournals.org/content/59/9/1055.full.pdf,0,
http://mic.sgmjournals.org/content/146/2/445.abstract,200,https://www.sgmjournals.org/mic/content/146/2/445.abstract
http://jmm.sgmjournals.org/cgi/reprint/51/2/169.pdf,0,
http://jmm.sgmjournals.org/cgi/content/abstract/55/11/1493,0,
http://ijs.sgmjournals.org/cgi/content/abstract/60/12/2967,200,https://www.sgmjournals.org/ijs/cgi/content/abstract/60/12/2967
http://ijs.sgmjournals.org/cgi/reprint/41/3/445.pdf,200,https://www.sgmjournals.org/ijs/cgi/reprint/41/3/445.pdf
http://jgv.sgmjournals.org/content/journal/jgv/10.1099/vir.0.008300-0,200,https://www.sgmjournals.org/vir/content/journal/jgv/10.1099/vir.0.008300-0
http://ijs.sgmjournals.org/cgi/reprint/31/3/353,200,https://www.sgmjournals.org/ijs/cgi/reprint/31/3/353
http://ijs.sgmjournals.org/cgi/content/abstract/60/10/2441,200,https://www.sgmjournals.org/ijs/cgi/content/abstract/60/10/2441
http://ijs.sgmjournals.org/cgi/content/abstract/61/4/834,200,https://www.sgmjournals.org/ijs/cgi/content/abstract/61/4/834
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=10319462,200,https://www.sgmjournals.org/ijs/cgi/pmidlookup?view=long&pmid=10319462
http://ijsb.sgmjournals.org/cgi/reprint/17/3/267.pdf,0,
