target_url,status,in_site_path,kind
http://mic.sgmjournals.org/content/146/10/2643.full,resolved,/mic/content/146/10/2643.full,page
http://ijs.sgmjournals.org/content/early/2012/02/06/ijs.0.030627-0,resolved,/ijs/content/early/2012/02/06/ijs.0.030627-0,page
http://ijs.sgmjournals.org/content/54/3/721.abstract,resolved,/ijs/content/54/3/721.abstract,page
http://mic.sgmjournals.org/content/111/1/1.short,resolved,/mic/content/111/1/1.short,page
http://mic.sgmjournals.org/content/vol156/issue11/images/large/3216fig1.jpeg,resolved,/mic/content/vol156/issue11/images/large/3216fig1.jpeg,page
http://mic.sgmjournals.org/cgi/content/abstract/156/5/1394,resolved,/mic/cgi/content/abstract/156/5/1394,page
http://vir.sgmjournals.org/content/88/1/92.long,resolved,/vir/content/88/1/92.long,page
http://vir.sgmjournals.org/content/89/1/60.abstract,resolved,/vir/content/89/1/60.abstract,page
http://vir.sgmjournals.org/cgi/reprint/87/8/2145,resolved,/vir/cgi/reprint/87/8/2145,page
http://mic.sgmjournals.org/content/early/2011/12/11/mic.0.054767-0.abstract,resolved,/mic/content/early/2011/12/11/mic.0.054767-0.abstract,page
http://mic.sgmjournals.org/cgi/content/abstract/155/9/2962,resolved,/mic/cgi/content/abstract/155/9/2962,page
http://mic.sgmjournals.org/content/26/2/267.full.pdf,resolved,/mic/content/26/2/267.full.pdf,page
http://vir.sgmjournals.org/cgi/content/abstract/90/11/2609,resolved,/vir/cgi/content/abstract/90/11/2609,page
http://mic.sgmjournals.org/content/158/Pt_11/2695.full,resolved,/mic/content/158/Pt_11/2695.full,page
http://mic.sgmjournals.org/cgi/reprint/21/2/415.pdf,resolved,/mic/cgi/reprint/21/2/415.pdf,page
https://mic.sgmjournals.org/content/early/2012/01/31/mic.0.053959-0.abstract,resolved,/mic/content/early/2012/01/31/mic.0.053959-0.abstract,page
http://vir.sgmjournals.org/content/91/8/2080,resolved,/vir/content/91/8/2080,page
https://vir.sgmjournals.org/content/72/4/763.full.pdf+html,resolved,/vir/content/72/4/763.full.pdf+html,page
http://jmm.sgmjournals.org/content/55/10/1323.long,resolved,/jmm/content/55/10/1323.long,page
http://mic.sgmjournals.org/cgi/content/full/145/10/2623,resolved,/mic/cgi/content/full/145/10/2623,page
http://ijs.sgmjournals.org/cgi/reprint/48/1/295.pdf,resolved,/ijs/cgi/reprint/48/1/295.pdf,page
http://mic.sgmjournals.org/content/159/Pt_4/748,resolved,/mic/content/159/Pt_4/748,page
http://mic.sgmjournals.org/cgi/content/short/154/11/3319,resolved,/mic/cgi/content/short/154/11/3319,page
http://jmm.sgmjournals.org/content/44/3/157.abstract,resolved,/jmm/content/44/3/157.abstract,page
http://ijs.sgmjournals.org/cgi/content/abstract/50/5/1703,resolved,/ijs/cgi/content/abstract/50/5/1703,page
http://mic.sgmjournals.org/content/early/2013/05/22/mic.0.066324-0,resolved,/mic/content/early/2013/05/22/mic.0.066324-0,page
http://ijs.sgmjournals.org/content/62/Pt_10/2330.long,resolved,/ijs/content/62/Pt_10/2330.long,page
http://mic.sgmjournals.org/cgi/content/full/154/12/3624,resolved,/mic/cgi/content/full/154/12/3624,page
http://mic.sgmjournals.org/content/137/8/1831.short,resolved,/mic/content/137/8/1831.short,page
http://ijs.sgmjournals.org/cgi/content/abstract/48/2/511?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&author1=Lambert&andorexactfulltext=and&searchid=1140712321079_1083&FIRSTINDEX=0&sortspec=relevance&resourcetype=1&journalcode=ijs,resolved,/ijs/cgi/content/abstract/48/2/511,page
http://ijs.sgmjournals.org/cgi/content/abstract/39/4/471?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&searchid=1&FIRSTINDEX=0&sortspec=relevance&volume=39&firstpage=471&resourcetype=HWCIT,resolved,/ijs/cgi/content/abstract/39/4/471,page
http://jgv.sgmjournals.org/cgi/content/abstract/82/10/2559,resolved,/vir/cgi/content/abstract/82/10/2559,page
http://ijs.sgmjournals.org/content/54/5/1581.full,resolved,/ijs/content/54/5/1581.full,page
http://ijs.sgmjournals.org/cgi/reprint/48/1/269,resolved,/ijs/cgi/reprint/48/1/269,page
http://jmm.sgmjournals.org/content/54/10/987.full,resolved,/jmm/content/54/10/987.full,page
http://vir.sgmjournals.org/cgi/reprint/81/7/1719.pdf,resolved,/vir/cgi/reprint/81/7/1719.pdf,page
http://vir.sgmjournals.org/content/94/Pt_11/2393.full.pdf,resolved,/vir/content/94/Pt_11/2393.full.pdf,page
http://mic.sgmjournals.org/content/134/5/1265.short,resolved,/mic/content/134/5/1265.short,page
http://vir.sgmjournals.org/content/86/7/1891.long,resolved,/vir/content/86/7/1891.long,page
http://mic.sgmjournals.org/cgi/reprint/149/5/1147,resolved,/mic/cgi/reprint/149/5/1147,page
http://ijs.sgmjournals.org/content/55/6/2589.long,resolved,/ijs/content/55/6/2589.long,page
http://vir.sgmjournals.org/content/94/Pt_3/482.full,resolved,/vir/content/94/Pt_3/482.full,page
http://mgen.sgmjournals.org/content/journal/mgen/editorial,resolved,/mgen/content/journal/mgen/editorial,page
http://mic.sgmjournals.org/content/127/1/121.full.pdf,resolved,/mic/content/127/1/121.full.pdf,page
http://vir.sgmjournals.org/content/93/Pt_12/2558.full,resolved,/vir/content/93/Pt_12/2558.full,page
http://ijs.sgmjournals.org/cgi/reprint/53/3/847,resolved,/ijs/cgi/reprint/53/3/847,page
http://vir.sgmjournals.org/cgi/content/abstract/89/4/1010?etoc,resolved,/vir/cgi/content/abstract/89/4/1010,page
http://vir.sgmjournals.org/cgi/content/abstract/73/2/487,resolved,/vir/cgi/content/abstract/73/2/487,page
http://mic.sgmjournals.org/content/early/2012/01/31/mic.0.053959-0,resolved,/mic/content/early/2012/01/31/mic.0.053959-0,page
http://vir.sgmjournals.org/content/72/8/2025.full.pdf,resolved,/vir/content/72/8/2025.full.pdf,page
http://mic.sgmjournals.org/cgi/reprint/144/3/665,resolved,/mic/cgi/reprint/144/3/665,page
http://vir.sgmjournals.org/cgi/content/abstract/82/4/693,resolved,/vir/cgi/content/abstract/82/4/693,page
https://vir.sgmjournals.org/content/72/2/465.full.pdf+html,resolved,/vir/content/72/2/465.full.pdf+html,page
http://jmm.sgmjournals.org/cgi/pmidlookup?view=long&pmid=14970253,resolved,/jmm/cgi/pmidlookup,page
http://mic.sgmjournals.org/content/153/11/3667.long,resolved,/mic/content/153/11/3667.long,page
http://mic.sgmjournals.org/cgi/content/full/153/4/1149?view=long&pmid=17379724,resolved,/mic/cgi/content/full/153/4/1149,page
http://vir.sgmjournals.org/cgi/content/full/85/1/1,resolved,/vir/cgi/content/full/85/1/1,page
http://vir.sgmjournals.org/cgi/content/full/81/2/471,resolved,/vir/cgi/content/full/81/2/471,page
http://mic.sgmjournals.org/content/128/9/2179,resolved,/mic/content/128/9/2179,page
http://jmm.sgmjournals.org/cgi/pmidlookup?view=long&pmid=18566152,resolved,/jmm/cgi/pmidlookup,page
http://ijs.sgmjournals.org/cgi/reprint/38/3/328,resolved,/ijs/cgi/reprint/38/3/328,page
http://mgen.sgmjournals.org/,resolved,/mgen/,page
http://vir.sgmjournals.org/content/66/4/845.long,resolved,/vir/content/66/4/845.long,page
http://vir.sgmjournals.org/content/72/11/2849.full.pdf,resolved,/vir/content/72/11/2849.full.pdf,page
http://jmm.sgmjournals.org/cgi/reprint/57/12/1585.pdf,resolved,/jmm/cgi/reprint/57/12/1585.pdf,page
http://vir.sgmjournals.org/cgi/content/full/82/10/2515,resolved,/vir/cgi/content/full/82/10/2515,page
http://jmm.sgmjournals.org/content/vol59/issue1/cover.shtml,resolved,/jmm/content/vol59/issue1/cover.shtml,page
http://vir.sgmjournals.org/cgi/content/full/82/5/1221,resolved,/vir/cgi/content/full/82/5/1221,page
http://vir.sgmjournals.org/cgi/reprint/89/1/60.pdf,resolved,/vir/cgi/reprint/89/1/60.pdf,page
http://jmm.sgmjournals.org/cgi/content/abstract/57/12/1553,resolved,/jmm/cgi/content/abstract/57/12/1553,page
http://ijs.sgmjournals.org/cgi/content/full/58/6/1379,resolved,/ijs/cgi/content/full/58/6/1379,page
http://jmm.sgmjournals.org/content/13/1/103.long,resolved,/jmm/content/13/1/103.long,page
http://vir.sgmjournals.org/cgi/reprint/84/9/2285.pdf,resolved,/vir/cgi/reprint/84/9/2285.pdf,page
http://mic.sgmjournals.org/cgi/content/short/144/1/241,resolved,/mic/cgi/content/short/144/1/241,page
http://ijs.sgmjournals.org/cgi/content/abstract/51/3/1011,resolved,/ijs/cgi/content/abstract/51/3/1011,page
http://vir.sgmjournals.org/cgi/reprint/82/10/2515.pdf,resolved,/vir/cgi/reprint/82/10/2515.pdf,page
http://mic.sgmjournals.org/cgi/content/full/155/8/2463,resolved,/mic/cgi/content/full/155/8/2463,page
http://ijs.sgmjournals.org/content/early/2012/01/16/ijs.0.038299-0.full.pdf+html,resolved,/ijs/content/early/2012/01/16/ijs.0.038299-0.full.pdf+html,page
http://mic.sgmjournals.org/cgi/content/full/146/5/1045,resolved,/mic/cgi/content/full/146/5/1045,page
http://mic.sgmjournals.org/cgi/content/abstract/143/10/3381,resolved,/mic/cgi/content/abstract/143/10/3381,page
http://mic.sgmjournals.org/cgi/doi/10.1099/mic.0.023119-0,resolved,/mic/cgi/doi/10.1099/mic.0.023119-0,page
http://jmm.sgmjournals.org/cgi/content/abstract/52/3/229,resolved,/jmm/cgi/content/abstract/52/3/229,page
http://ijs.sgmjournals.org/content/41/3/398.abstract,resolved,/ijs/content/41/3/398.abstract,page
http://mic.sgmjournals.org/content/157/11/3079,resolved,/mic/content/157/11/3079,page
http://jmm.sgmjournals.org/cgi/content/full/57/5/658,resolved,/jmm/cgi/content/full/57/5/658,page
http://ijs.sgmjournals.org/content/56/12/2805.long,resolved,/ijs/content/56/12/2805.long,page
http://mic.sgmjournals.org/content/55/3/433.full.pdf,resolved,/mic/content/55/3/433.full.pdf,page
http://ijs.sgmjournals.org/cgi/reprint/51/3/795,resolved,/ijs/cgi/reprint/51/3/795,page
http://jmm.sgmjournals.org/content/59/2/141.full,resolved,/jmm/content/59/2/141.full,page
http://mic.sgmjournals.org/content/151/7/2465.short,resolved,/mic/content/151/7/2465.short,page
http://jgv.sgmjournals.org/content/84/9/2285.full,resolved,/vir/content/84/9/2285.full,page
http://ijs.sgmjournals.org/cgi/content/full/53/1/331,resolved,/ijs/cgi/content/full/53/1/331,page
http://mic.sgmjournals.org/content/139/9/2215.long,resolved,/mic/content/139/9/2215.long,page
http://ijs.sgmjournals.org/content/56/3/559.full.pdf,resolved,/ijs/content/56/3/559.full.pdf,page
http://ijs.sgmjournals.org/content/58/4/929.full.pdf+html,resolved,/ijs/content/58/4/929.full.pdf+html,page
http://ijs.sgmjournals.org/cgi/content/abstract/54/6/2393,resolved,/ijs/cgi/content/abstract/54/6/2393,page
http://vir.sgmjournals.org/content/70/4/949.full.pdf,resolved,/vir/content/70/4/949.full.pdf,page
http://mic.sgmjournals.org/content/6/1-2/175.full.pdf,resolved,/mic/content/6/1-2/175.full.pdf,page
http://mic.sgmjournals.org/content/158/Pt_7/1677.abstract,resolved,/mic/content/158/Pt_7/1677.abstract,page
http://jmm.sgmjournals.org/content/60/1/75.abstract,resolved,/jmm/content/60/1/75.abstract,page
http://ijs.sgmjournals.org/cgi/content/abstract/58/6/1369,resolved,/ijs/cgi/content/abstract/58/6/1369,page
http://mic.sgmjournals.org/cgi/reprint/149/9/2539.pdf,resolved,/mic/cgi/reprint/149/9/2539.pdf,page
http://ijs.sgmjournals.org/cgi/content/abstract/50/4/1539,resolved,/ijs/cgi/content/abstract/50/4/1539,page
http://ijs.sgmjournals.org/content/64/Pt_3/921,resolved,/ijs/content/64/Pt_3/921,page
http://jmm.sgmjournals.org/content/58/4/531.full,resolved,/jmm/content/58/4/531.full,page
http://mic.sgmjournals.org/content/143/3/999.long,resolved,/mic/content/143/3/999.long,page
http://ijs.sgmjournals.org/content/53/4/941,resolved,/ijs/content/53/4/941,page
http://ijs.sgmjournals.org/cgi/reprint/42/3/378.pdf,resolved,/ijs/cgi/reprint/42/3/378.pdf,page
http://ijs.sgmjournals.org/cgi/content/abstract/51/2/559,resolved,/ijs/cgi/content/abstract/51/2/559,page
http://vir.sgmjournals.org/content/72/10/2573.full.pdf,resolved,/vir/content/72/10/2573.full.pdf,page
https://mic.sgmjournals.org/content/151/12/4093,resolved,/mic/content/151/12/4093,page
http://ijs.sgmjournals.org/cgi/reprint/49/2/415.pdf,resolved,/ijs/cgi/reprint/49/2/415.pdf,page
http://mic.sgmjournals.org/cgi/content/short/16/2/374,resolved,/mic/cgi/content/short/16/2/374,page
http://vir.sgmjournals.org/content/95/Pt_3/652.abstract,resolved,/vir/content/95/Pt_3/652.abstract,page
http://jgv.sgmjournals.org/content/journal/jgv/past-issues,resolved,/vir/content/journal/jgv/past-issues,page
http://vir.sgmjournals.org/content/86/8/2393.full.pdf+html,resolved,/vir/content/86/8/2393.full.pdf+html,page
http://mic.sgmjournals.org/cgi/content/full/146/7/1671,resolved,/mic/cgi/content/full/146/7/1671,page
http://jmm.sgmjournals.org/cgi/content/full/54/3/249,resolved,/jmm/cgi/content/full/54/3/249,page
http://vir.sgmjournals.org/cgi/pmidlookup?view=long&pmid=8021608,resolved,/vir/cgi/pmidlookup,page
http://vir.sgmjournals.org/cgi/content/abstract/78/11/3051,resolved,/vir/cgi/content/abstract/78/11/3051,page
http://mic.sgmjournals.org/cgi/reprint/151/2/447,resolved,/mic/cgi/reprint/151/2/447,page
http://mic.sgmjournals.org/content/146/8/1841.abstract,resolved,/mic/content/146/8/1841.abstract,page
http://jmm.sgmjournals.org/content/49/4/349.abstract?keytype2=tf_ipsecsha,resolved,/jmm/content/49/4/349.abstract,page
http://vir.sgmjournals.org/cgi/pmidlookup?view=long&pmid=15105528,resolved,/vir/cgi/pmidlookup,page
http://ijs.sgmjournals.org/cgi/reprint/52/3/685,resolved,/ijs/cgi/reprint/52/3/685,page
http://ijs.sgmjournals.org/content/63/Pt_2/526.abstract,resolved,/ijs/content/63/Pt_2/526.abstract,page
http://ijs.sgmjournals.org/cgi/reprint/34/4/484.pdf,resolved,/ijs/cgi/reprint/34/4/484.pdf,page
http://jmm.sgmjournals.org/cgi/content/full/52/10/925,resolved,/jmm/cgi/content/full/52/10/925,page
https://vir.sgmjournals.org/content/75/9/2367.full.pdf+html,resolved,/vir/content/75/9/2367.full.pdf+html,page
http://ijs.sgmjournals.org/content/50/2/489.full.pdf,resolved,/ijs/content/50/2/489.full.pdf,page
http://vir.sgmjournals.org/cgi/content/abstract/78/8/2101,resolved,/vir/cgi/content/abstract/78/8/2101,page
http://mic.sgmjournals.org/content/journal/micro/10.1099/mic.0.052621-0,resolved,/mic/content/journal/micro/10.1099/mic.0.052621-0,page
http://mic.sgmjournals.org/content/140/3/623.short,resolved,/mic/content/140/3/623.short,page
http://ijs.sgmjournals.org/cgi/reprint/51/4/1405,resolved,/ijs/cgi/reprint/51/4/1405,page
http://ijs.sgmjournals.org/cgi/reprint/40/3/309.pdf,resolved,/ijs/cgi/reprint/40/3/309.pdf,page
http://ijs.sgmjournals.org/content/61/3/637.long,resolved,/ijs/content/61/3/637.long,page
http://ijs.sgmjournals.org/cgi/reprint/43/3/401,resolved,/ijs/cgi/reprint/43/3/401,page
http://mic.sgmjournals.org/content/143/3/991.long,resolved,/mic/content/143/3/991.long,page
http://vir.sgmjournals.org/content/82/4/775.long,resolved,/vir/content/82/4/775.long,page
http://ijs.sgmjournals.org/content/46/2/611.long,resolved,/ijs/content/46/2/611.long,page
http://jmm.sgmjournals.org/content/,resolved,/jmm/content/,page
http://ijs.sgmjournals.org/cgi/reprint/48/2/333,resolved,/ijs/cgi/reprint/48/2/333,page
https://mic.sgmjournals.org/content/130/3/465.long/,resolved,/mic/content/130/3/465.long/,page
http://mic.sgmjournals.org/content/156/11/3203.full,resolved,/mic/content/156/11/3203.full,page
http://mic.sgmjournals.org/content/150/2/341.short,resolved,/mic/content/150/2/341.short,page
http://ijs.sgmjournals.org/content/54/5/1837.full.pdf,resolved,/ijs/content/54/5/1837.full.pdf,page
http://vir.sgmjournals.org/cgi/content/abstract/82/11/2827,resolved,/vir/cgi/content/abstract/82/11/2827,page
http://vir.sgmjournals.org/content/94/Pt_8/1791.long,resolved,/vir/content/94/Pt_8/1791.long,page
http://ijs.sgmjournals.org/content/53/4/1031.full.pdf,resolved,/ijs/content/53/4/1031.full.pdf,page
http://mic.sgmjournals.org/cgi/content/citation/144/12/3239,resolved,/mic/cgi/content/citation/144/12/3239,page
http://ijsb.sgmjournals.org/content/62/Pt_5/1171.short,resolved,/ijs/content/62/Pt_5/1171.short,page
http://ijs.sgmjournals.org/cgi/reprint/56/12/2949.pdf,resolved,/ijs/cgi/reprint/56/12/2949.pdf,page
http://ijs.sgmjournals.org/cgi/content/abstract/51/2/683,resolved,/ijs/cgi/content/abstract/51/2/683,page
http://mic.sgmjournals.org/content/147/1/3.full,resolved,/mic/content/147/1/3.full,page
http://mic.sgmjournals.org/content/155/6/1758,resolved,/mic/content/155/6/1758,page
http://vir.sgmjournals.org/content/73/3/743.full.pdf,resolved,/vir/content/73/3/743.full.pdf,page
http://ijs.sgmjournals.org/content/30/1/170.abstract,resolved,/ijs/content/30/1/170.abstract,page
http://vir.sgmjournals.org/content/84/7/1921.long,resolved,/vir/content/84/7/1921.long,page
http://vir.sgmjournals.org/search?author1=Mariet+C.+W.+Feltkamp&sortspec=date&submit=Submit,resolved,/vir/search,page
http://mic.sgmjournals.org/content/156/11/3288.full.pdf,resolved,/mic/content/156/11/3288.full.pdf,page
http://ijs.sgmjournals.org/cgi/reprint/36/2/197,resolved,/ijs/cgi/reprint/36/2/197,page
http://vir.sgmjournals.org/content/86/5/1533,resolved,/vir/content/86/5/1533,page
http://vir.sgmjournals.org/content/69/4/897.full.pdf,resolved,/vir/content/69/4/897.full.pdf,page
http://vir.sgmjournals.org/content/15/1/73.short,resolved,/vir/content/15/1/73.short,page
http://mic.sgmjournals.org/content/current,resolved,/mic/content/current,page
http://mic.sgmjournals.org/cgi/content/abstract/154/6/1646,resolved,/mic/cgi/content/abstract/154/6/1646,page
http://mic.sgmjournals.org/content/157/4/1123.full,resolved,/mic/content/157/4/1123.full,page
http://mic.sgmjournals.org/content/156/6/1589.abstract,resolved,/mic/content/156/6/1589.abstract,page
http://vir.sgmjournals.org/content/91/2/470.long,resolved,/vir/content/91/2/470.long,page
http://vir.sgmjournals.org/content/96/Pt_5/1190?etoc,resolved,/vir/content/96/Pt_5/1190,page
http://ijs.sgmjournals.org/content/30/1/225.full.pdf+html,resolved,/ijs/content/30/1/225.full.pdf+html,page
http://vir.sgmjournals.org/content/37/3/595.full.pdf,resolved,/vir/content/37/3/595.full.pdf,page
http://vir.sgmjournals.org/cgi/reprint/79/9/2221,resolved,/vir/cgi/reprint/79/9/2221,page
http://jmm.sgmjournals.org/content/46/4/348.long,resolved,/jmm/content/46/4/348.long,page
http://ijs.sgmjournals.org/content/58/5/1153.long,resolved,/ijs/content/58/5/1153.long,page
http://mic.sgmjournals.org/cgi/reprint/148/5/1427.pdf,resolved,/mic/cgi/reprint/148/5/1427.pdf,page
http://mic.sgmjournals.org/search?author1=Egle++Gineikiene&sortspec=date&submit=Submit,resolved,/mic/search,page
http://ijs.sgmjournals.org/cgi/content/abstract/58/8/1788?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&author1=William+Wade&andorexactfulltext=and&searchid=1&FIRSTINDEX=0&sortspec=relevance&resourcetype=HWCIT,resolved,/ijs/cgi/content/abstract/58/8/1788,page
http://ijsb.sgmjournals.org/content/52/2/297.abstract,resolved,/ijs/content/52/2/297.abstract,page
http://ijs.sgmjournals.org/site/misc/ifora.xhtml,resolved,/ijs/site/misc/ifora.xhtml,page
http://jmm.sgmjournals.org/misc/about.shtml,resolved,/jmm/misc/about.shtml,page
http://vir.sgmjournals.org/content/81/10/2503.long,resolved,/vir/content/81/10/2503.long,page
http://jmm.sgmjournals.org/content/57/5/617.full,resolved,/jmm/content/57/5/617.full,page
http://vir.sgmjournals.org/cgi/content/full/81/3/675,resolved,/vir/cgi/content/full/81/3/675,page
http://ijs.sgmjournals.org/cgi/content/abstract/59/9/2274,resolved,/ijs/cgi/content/abstract/59/9/2274,page
http://vir.sgmjournals.org/content/88/9/2363.full.pdf+html,resolved,/vir/content/88/9/2363.full.pdf+html,page
http://mic.sgmjournals.org/content/151/12/3873.abstract,resolved,/mic/content/151/12/3873.abstract,page
http://vir.sgmjournals.org/content/25/3/359.full.pdf,resolved,/vir/content/25/3/359.full.pdf,page
https://vir.sgmjournals.org/content/70/8/2075.abstract/,resolved,/vir/content/70/8/2075.abstract/,page
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=9336893,resolved,/ijs/cgi/pmidlookup,page
http://vir.sgmjournals.org/cgi/reprint/88/1/275.pdf,resolved,/vir/cgi/reprint/88/1/275.pdf,page
http://ijs.sgmjournals.org/cgi/reprint/52/5/1663,resolved,/ijs/cgi/reprint/52/5/1663,page
http://mic.sgmjournals.org/cgi/content/full/151/7/2133?view=long&pmid=16000704,resolved,/mic/cgi/content/full/151/7/2133,page
http://mic.sgmjournals.org/cgi/content/full/151/2/447?view=long&pmid=15699194,resolved,/mic/cgi/content/full/151/2/447,page
http://ijs.sgmjournals.org/content/early/2012/10/02/ijs.0.044875-0,resolved,/ijs/content/early/2012/10/02/ijs.0.044875-0,page
http://vir.sgmjournals.org/content/92/1/222.full,resolved,/vir/content/92/1/222.full,page
http://jmm.sgmjournals.org/cgi/content/abstract/59/1/69?maxtoshow=&hits=10&RESULTFORMAT=&author1=Gulder&searchid=1&FIRSTINDEX=0&sortspec=relevance&resourcetype=HWCIT,resolved,/jmm/cgi/content/abstract/59/1/69,page
http://ijs.sgmjournals.org/cgi/content/abstract/46/1/160,resolved,/ijs/cgi/content/abstract/46/1/160,page
https://mic.sgmjournals.org/cgi/content/full/151/12/3873,resolved,/mic/cgi/content/full/151/12/3873,page
http://ijs.sgmjournals.org/cgi/reprint/51/3/915?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=1&title=klebsiella+pneumoniae&andorexacttitle=and&andorexacttitleabs=and&andorexactfulltext=and&searchid=1&FIRSTINDEX=0&sortspec=relevance&resourcetype=HWCIT,resolved,/ijs/cgi/reprint/51/3/915,page
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=12656194,resolved,/ijs/cgi/pmidlookup,page
http://ijs.sgmjournals.org/content/55/1/303.full,resolved,/ijs/content/55/1/303.full,page
http://mic.sgmjournals.org/content/141/7/1507.long,resolved,/mic/content/141/7/1507.long,page
http://vir.sgmjournals.org/content/65/8/1325.full.pdf,resolved,/vir/content/65/8/1325.full.pdf,page
http://ijs.sgmjournals.org/content/63/Pt_5/1853.abstract,resolved,/ijs/content/63/Pt_5/1853.abstract,page
http://mic.sgmjournals.org/content/59/2/247.full.pdf+html,resolved,/mic/content/59/2/247.full.pdf+html,page
http://mic.sgmjournals.org/cgi/content/abstract/155/4/1250,resolved,/mic/cgi/content/abstract/155/4/1250,page
http://vir.sgmjournals.org/content/82/6/1365.full.pdf,resolved,/vir/content/82/6/1365.full.pdf,page
http://vir.sgmjournals.org/content/90/6/1539,resolved,/vir/content/90/6/1539,page
http://vir.sgmjournals.org/cgi/content/full/87/10/3003,resolved,/vir/cgi/content/full/87/10/3003,page
http://vir.sgmjournals.org/cgi/pmidlookup?view=long&pmid=21084497,resolved,/vir/cgi/pmidlookup,page
http://ijs.sgmjournals.org/cgi/reprint/36/2/139,resolved,/ijs/cgi/reprint/36/2/139,page
http://mic.sgmjournals.org/content/147/4/1007.full,resolved,/mic/content/147/4/1007.full,page
http://ijs.sgmjournals.org/cgi/reprint/31/3/327,resolved,/ijs/cgi/reprint/31/3/327,page
http://mic.sgmjournals.org/content/147/7/1709.short,resolved,/mic/content/147/7/1709.short,page
https://ijs.sgmjournals.org/content/49/4/1471.full.pdf/,resolved,/ijs/content/49/4/1471.full.pdf/,page
http://ijs.sgmjournals.org/cgi/content/abstract/56/9/2119?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&searchid=1&FIRSTINDEX=0&sortspec=relevance&firstpage=2119&resourcetype=HWCIT,resolved,/ijs/cgi/content/abstract/56/9/2119,page
http://jmm.sgmjournals.org/content/55/1/59.full,resolved,/jmm/content/55/1/59.full,page
http://mic.sgmjournals.org/cgi/reprint/140/4/687.pdf,resolved,/mic/cgi/reprint/140/4/687.pdf,page
http://vir.sgmjournals.org/content/34/3/557.full.pdf,resolved,/vir/content/34/3/557.full.pdf,page
http://vir.sgmjournals.org/content/73/3/661.long,resolved,/vir/content/73/3/661.long,page
http://jmm.sgmjournals.org/content/44/6/453.full.pdf,resolved,/jmm/content/44/6/453.full.pdf,page
https://mic.sgmjournals.org/cgi/content/abstract/151/4/1209,resolved,/mic/cgi/content/abstract/151/4/1209,page
http://ijs.sgmjournals.org/cgi/content/full/57/9/2125,resolved,/ijs/cgi/content/full/57/9/2125,page
http://ijs.sgmjournals.org/cgi/content/abstract/35/2/223,resolved,/ijs/cgi/content/abstract/35/2/223,page
https://jmm.sgmjournals.org/content/56/7/940.long/,resolved,/jmm/content/56/7/940.long/,page
http://mic.sgmjournals.org/content/143/1/35.long,resolved,/mic/content/143/1/35.long,page
http://mic.sgmjournals.org/content/140/1/19.full.pdf,resolved,/mic/content/140/1/19.full.pdf,page
http://jmm.sgmjournals.org/cgi/content/full/54/10/987,resolved,/jmm/cgi/content/full/54/10/987,page
http://vir.sgmjournals.org/cgi/reprint/90/1/216,resolved,/vir/cgi/reprint/90/1/216,page
http://ijs.sgmjournals.org/cgi/reprint/53/4/1149?ck=nck,resolved,/ijs/cgi/reprint/53/4/1149,page
http://jmm.sgmjournals.org/content/60/12/1717.abstract,resolved,/jmm/content/60/12/1717.abstract,page
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=17158983,resolved,/ijs/cgi/pmidlookup,page
http://ijs.sgmjournals.org/content/60/3/469,resolved,/ijs/content/60/3/469,page
http://jmm.sgmjournals.org/cgi/reprint/58/2/155,resolved,/jmm/cgi/reprint/58/2/155,page
http://ijs.sgmjournals.org/content/34/4/496.full.pdf%2Bhtml,resolved,/ijs/content/34/4/496.full.pdf+html,page
http://vir.sgmjournals.org/cgi/content/abstract/90/3/626,resolved,/vir/cgi/content/abstract/90/3/626,page
http://mic.sgmjournals.org/cgi/reprint/118/1/67.pdf,resolved,/mic/cgi/reprint/118/1/67.pdf,page
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=10028248,resolved,/ijs/cgi/pmidlookup,page
http://mic.sgmjournals.org/content/156/11/3205.full,resolved,/mic/content/156/11/3205.full,page
https://vir.sgmjournals.org/content/70/11/2907.full.pdf/,resolved,/vir/content/70/11/2907.full.pdf/,page
http://mic.sgmjournals.org/content/158/Pt_6/1402.full.pdf,resolved,/mic/content/158/Pt_6/1402.full.pdf,page
http://ijs.sgmjournals.org/content/vol52/issue1/,resolved,/ijs/content/vol52/issue1/,page
http://mic.sgmjournals.org/content/148/1/257.full.pdf,resolved,/mic/content/148/1/257.full.pdf,page
http://jmm.sgmjournals.org/cgi/reprint/56/6/869,resolved,/jmm/cgi/reprint/56/6/869,page
https://mic.sgmjournals.org/cgi/content/abstract/152/9/2515,resolved,/mic/cgi/content/abstract/152/9/2515,page
http://mic.sgmjournals.org/content/141/11/2965.full.pdf,resolved,/mic/content/141/11/2965.full.pdf,page
http://mic.sgmjournals.org/content/44/1/73.full.pdf,resolved,/mic/content/44/1/73.full.pdf,page
http://ijs.sgmjournals.org/cgi/reprint/46/3/710,resolved,/ijs/cgi/reprint/46/3/710,page
